item_id,title,item_id_m
06060488-5c54-420d-ac93-142b10159cdb,Shine,912
ff5c7c25-cd88-4ec0-8403-55d22faf3e33,Simple X,38327
61f96993-e00f-4701-8bdc-902040b184da,Sprout And The Bean,14699
943f918e-946e-47e6-9092-ab284cc72784,Lady Midnight,22263
540f209a-c39a-4e1d-9cd0-a2f8290723e5,The Thoughts Of Mary Jane,12661
e0978412-189a-4aa4-b1fc-e361ae055c45,Love Gun,33708
c0fc36ae-d091-4c59-96fd-d63d16b32689,Little Martha,29093
5c0d5e76-3dda-4c3c-90e9-ad81b4af2c9d,Pearl Necklace,13827
1ebdbeff-95e0-475f-97f5-ca3099f939dd,Why Can'T This Be Love,4606
771f9a54-7d55-4237-a6e3-ea75b6e46a49,I Spy,17877
b7b74fb7-3868-411f-93bd-aa8ed6f349b0,Not What You Want,27678
2616f707-994b-4000-8d76-07f9d4ebced3,Same Girl,5752
c90d1f74-cef9-4480-b5c1-47fe760960c2,Be Here Now,30272
ca2694a0-7b9a-4024-b2ef-15a0a672c05c,Promising Light,30429
b03602f1-a3fd-4c66-b405-be5356752f73,Ain'T Talkin' 'Bout Love,26533
3aca9517-3366-4d99-a5dd-fa7ec2a3578c,Outside Woman Blues,8947
3cdcdef2-a724-4a41-ba3b-88d6ea0cb9a8,Rough Boy,9268
ec703cc7-65e3-4cbc-aa72-d7a35e07192f,Tears Of The Dragon,35477
c6ce369c-9d74-41c3-99f1-7dea89f9c20a,Green Machine,29951
f02c2189-7b8e-4a85-8b70-9dd1ff0a7051,Saints Of Los Angeles,36035
65e9508c-b95b-4545-b669-9ec37434f3c9,Redneck,15284
fc7c3471-7754-47fd-aeb0-3601675b90bf,Trust,37864
32fba0f7-88e8-4fd6-94cf-28a07feb07f7,Thunder Kiss '65,7758
a25f2f15-37d9-4cd3-b60f-0d3487879f9b,Flying High Again,24446
5a3d1429-6b6e-456d-8322-0bad7e9d9c70,In This River,13581
12f3cc56-2f5d-4299-880b-c69dc69f3653,Metal Meltdown,2800
fd6083db-067e-4410-8542-17c0726232d0,Falling In Love (Is Hard On The Knees),38007
1bc970a2-2cee-4606-988f-52a7d5b30544,I Ain'T The One,4143
3431ee28-e992-4d7e-8372-c7ba48c3f23a,I Got The Message,7934
b46df44a-4953-478e-8d86-8a4c326ab3a8,Black And Blue,27144
7d92a891-4843-4e7b-bf06-cee4e8c8d8e7,Cursed Diamond,18791
87b12189-f16e-4e72-a059-748f7654e5fd,Oh Josephine,20321
1c29c2f0-56d4-41c6-8cee-24056a025f07,Attached At The Hip,4198
c04e6675-6f18-42f2-aa45-a2d8178fef61,Don'T Speak (I Came To Make A Bang!),28982
be5277d2-212e-48bb-9a9d-6940ec3ab37f,Impetus,28664
92298f1a-293c-4407-b1ee-264960dc3d01,Sunshine,21919
8e8ae570-eef1-4097-bc86-ca724fd0be48,Planet Of Women,21367
4ab34e9d-8cc9-4764-8edf-dade99df6bf3,Forever,11232
b6c6bbe6-ec36-4608-b8b1-a6b29c922972,I Never Dreamed,27530
3b612bc8-1d06-4a80-a857-f78dcc284290,Faces,9034
905c10dc-1826-4a90-a96b-4389770ec8d1,Teardrop,21665
226a07fb-53a0-479a-8202-18854412a446,You Can Bring Me Flowers,5155
53d03768-3591-480e-b356-50c43146c657,Barrel Of A Gun,12626
bbf5df7c-3014-47ea-b28b-d3600637c0c5,Ice Water,28301
c297dbe7-ea38-4b63-8074-7edd63111d6d,Three More Days,29329
b7341a11-0e94-4935-ba51-38ecc459930e,Burning Man,27598
7f52751b-1e6b-48c3-b7bc-dac91d1658fa,In Quest For,19077
1880cd3e-ce98-4e91-a877-a3869f69fbd6,I Wanna Be Somebody,3647
d36d57f1-7e11-4f90-989f-2fad927b2eba,The Minstrel,31782
833ddff8-2ac7-4a87-8db1-1508277f6eef,L.O.V.E. Machine,19659
ad4e86c5-7098-47e5-a8f1-6d2d82631491,I Don'T Believe In Love,26079
412d9c04-c07b-4ffd-9fe0-911472d517e1,Rocket Queen,9910
f593877b-5283-4d31-9eee-5a3de5aa05d5,Monkey Business,36859
97b77b87-d8d2-4043-9ac5-4934b0a55bb6,Invaders,22803
e554dd18-e68f-47df-88fc-2a733f69511d,Hell Patrol,34445
ea08c3fb-c140-4914-86eb-4a84097ffe65,Victoria,35134
c087f957-8925-4ff2-aa79-cd35eaf72a0a,You Could Be Mine,29016
c7623403-0c27-41a7-81cd-4fb197fb9767,Is There Anybody There?,30045
ac4d15ab-f055-4bb5-992e-c9d9fdbc3fb4,Creepshow,25938
0256bd55-b976-4a38-b03b-15c58353911c,When A Blind Man Cries,344
72611876-c637-4e16-ad30-4ad3b7fcd6cf,Hard Rock Hallelujah,17144
71a83d16-15e6-4656-b9b9-e78ca45587ea,Over The Mountain,17048
cadda400-f374-45b8-b3f9-af8bf3059f05,We'Re Not Gonna Take It,30534
c2dd5049-ad0c-4a42-b06b-49c7cc126b30,Revolution Calling,29380
1680bbba-a22b-4b3b-baa2-b7f2238ad51a,I Wanna Rock,3334
90ddd03c-010c-4fb5-ac65-b5b31aed7c51,Iron Fist,21735
03539aa3-8ac0-4241-b0a9-eb048e79e704,The Zoo,497
5d221704-f641-470e-8b15-8f588fa27044,Behind The Wall Of Sleep,13978
b817e9b8-c199-4802-8f8f-1f9597f4be47,Iron Maiden,27733
1bcff86c-a0be-4c6d-9923-250273c77fcb,Metal Gods,4147
ae0e1e5d-1308-4df0-b10d-2fff739ffe7d,The Queen And The Soldier,26199
ec3a6aa9-88a9-4ffb-9159-14386f306e85,Samsonite Man,35454
91a36072-5386-4d76-8bc1-4a196f74079b,I'M Scared,21856
5c3198ad-c5d1-448d-8c86-866fa38808b7,Don'T Damn Me,13848
7ce4ecc1-88e9-4591-b9c4-b3db3af31631,Gambler,18701
3ae5902c-e72d-4758-88e9-ef85baa42afc,In A Darkened Room,8964
9cd5b47e-af9e-4f0b-aa0f-beeb04ca1c8e,Right Now,23591
af123a72-bd18-4b3e-8b01-2f7e7972f11d,Pussy Time,26333
debd3d44-b3ad-442b-87da-ffab3fc8faaf,Sympathy For The Devil,33432
3c4d69d7-2876-4362-bbb3-20d6a60b1d28,Sanctuary,9177
51f73984-da17-48b2-b83d-ecd867b8325e,Dead Horse,12363
5811d5fb-7150-4312-aa33-f19586fbca0d,Play The Game,13227
8b9a41c8-b940-47e5-af93-e50c2abd7e50,Blackbird,20925
6e066b02-c12d-48a6-a836-366f3f3756ca,Before Tomorrow Comes,16515
2dfb8c22-2b2c-4c05-9cba-71dd4bf40d5d,El Rodeo,6972
20254ba4-ad8d-41f8-949c-6f0554aa6ce7,Phototropic,4808
c112409b-cc30-4db1-b888-f6b8f533da78,One Inch Man,29113
eb9f2bec-aeb0-425f-ae4b-2176dff8b426,Emmenez-Moi,35371
703c3171-0655-4a7a-8a19-cf7e49c06667,Careless Whisper,16846
43bdb7dd-bb29-4dca-b86f-0944444c56da,Barfly,10284
ef8cf4f3-cf52-4558-b5f5-49b4c7bab5fd,Michigan State,35948
8e81512d-594e-4ebc-aaca-e7a0a53f5fbb,Childhood,21363
a42e343b-6127-4621-af63-3450399ede12,Contention City,24712
45c773c3-c8f0-41a1-b5a5-c241a3baebfa,St. Ides Heaven,10550
cfc01749-7b41-455e-bc02-8c70ae98e08a,Fruit Tree,31255
c04ba60f-dc40-49b0-a3d8-684bd17a97cd,Closer To You,28980
3efa1674-3a48-476d-a0e4-e2ee85d27bbb,"For Emily, Whenever I May Find Her",9583
5f3662e8-cb0d-46f5-9eb6-805f73e653b9,Screaming At The Wailing Wall,14303
fb90b125-9a8d-4077-a606-96bb40f067df,Monkey & Bear,37724
2236bed1-b17c-4c01-95b5-fac2521f3a7a,Did My Time,5131
2a7eedcb-f7e2-4920-a3e7-c3402886896e,Doesn'T Remind Me,6427
58c2308f-27f7-457b-9b51-156c62437324,Light My Way,13338
00257dec-df2c-4f79-a8b7-43ec602741c5,Love Me Like A Reptile,25
792326f7-fc6f-4886-90be-f7b445a93a68,Humanity,18171
e2b121c3-a18b-4dbc-adf9-81cc5ff569cc,Safe In New York City,34040
a9ede88f-5c48-44d1-9777-decde152efe1,Goodbye To Romance,25571
cbb7d0dd-7b4e-48b4-8830-6787c5ee44ec,Bomber,30671
87c6f550-0293-4f9d-8ded-d158c5a72a7f,Madeleine-Mary,20336
e106b835-ec07-4a9d-82c5-591503a3d436,Tangled Up In Blue,33781
913bff81-67d4-4d36-b364-7d847fd0a2dd,I Better Be Quiet Now,21795
51299ac7-b6b4-4247-bce2-80bbbba911fc,Lull,12240
a7e15f12-ea5c-4f4a-85e8-22d7eb7fad2c,Bird On A Wire,25259
3d2dd08d-f71f-4151-8e14-8eb1bb06121e,Jocasta,9320
453c7797-e9de-4099-a7c2-1e92fa3ab53c,History Of Lovers,10470
87684415-651b-450e-a3e2-9306b4205a67,Take It From Me,20284
1ad3672f-7584-4719-9fdf-a7aab6dfdc3e,Place To Be,3995
4fa7fa72-49b0-4e29-bd5b-59643e87e7ab,Broken,11994
67b805c2-ec6b-4e0b-be73-d9e264a54f85,The Nest,15561
57a2c551-5116-4f46-95fd-938b430d4337,On Your Wings,13158
1825fac7-762b-496d-b0ed-44e92f303ea9,Highway 61 Revisited,3587
3e94e2b8-671f-479e-8a3e-c6136fa49e95,Tit Smoking In The Temple Of Artesan Mimicry,9525
14a1fdf1-772c-4d42-99a1-2e3918924d13,"Hail, Hail",3041
bac7ad46-9bfd-429d-a232-fab09d40c141,Happiness,28139
8145491e-b954-48ed-88b1-1ffc428ac605,Like Knives,19377
7ebbe24a-8593-40e3-bf4a-8abb3f61297c,The Road I Must Travel,18977
23f914c0-d770-404e-ac5a-b4d02b0360cd,Parallel Lines,5369
b8841f0f-521e-4ca2-8387-c34fd2d77274,Cassiopeia,27796
dd88e11d-c0a1-4abd-9159-afdde8d4bfc3,Time To Send Someone Away,33262
29e63a38-92e5-4704-9d0a-cff049d65765,Three Hours,6336
53b761f8-4b28-49f1-9c40-34d0d02d9587,The Trapeze Swinger,12614
0b7bb8e0-e467-4c74-ab87-8a688a9c9193,Masterfade,1724
900514de-42b2-42ab-8aed-51473e51a366,Forgive Me,21620
231a40ef-5fd4-4d1a-a777-3eae2184485e,Tower Of Song,5251
c63c0870-afcd-47e1-b555-506740c36cd1,Out Of Habit,29866
a605deee-405c-4b87-979a-4e89c6dcf806,Invisible,24991
99b75401-cd5c-4678-998d-1c034c94ce24,Jump,23120
12b5bf23-6b38-4620-ab1d-459625457438,Can'T Stop Rock 'N' Roll,2764
9cf571af-2e45-4d01-9bf5-9ba25f2e7c48,Get Out The Door,23610
414f3bab-33b1-4d29-8ffa-97a3d78d9309,Nearly Lost You,9930
eead653d-6f7e-495f-b5d5-e19da0595398,Little Wonders,35808
0c000c1c-109d-4c3e-a25c-b5f11a7fc18c,Only My Heart Talkin',1785
c05ea700-ba24-42e9-87d6-331c5375fb36,Something To Believe In,28996
f72704b6-9f8d-4c79-af5f-1cbd54aecd89,All In The Name Of...,37102
d89e522a-1a3b-4e17-8038-a35d9a79e9ca,No More Tears,32589
ea2df8f5-d61a-4c1f-990f-653443731190,It'S So Easy,35154
4b913ee6-cce1-4b59-9a75-16fb7594e762,Give Me All Your Love,11367
254a6a58-d097-4307-ba1e-1fc15c8ac70e,Top Of The World,5613
f1dba3c8-cd5c-457c-95de-b2c59f6f099f,Old Coyote,36283
5ae0be35-7f26-4eae-89ac-74498873451c,Dirty Old Town,13675
85be869a-079b-40c4-b865-424c5968cd1e,Mexico,20007
e283cb48-abaf-4594-8ca3-7dfbbfce8865,Last Tide,34011
4fc242fa-9ebc-406d-84f7-3fcc0ab5791e,The Way,12008
2289bd85-49ad-470d-8548-2069a93311fd,Sawdust & Diamonds,5172
abeb1bec-9015-4d8a-a762-fc3d8060eff5,I Got A Name,25878
bacecc50-12df-449a-8283-98242e9c7f7d,Pitseleh,28146
8fdf9a16-a964-4a85-9383-76c96379a67d,Fire And Rain,21593
c9e30f60-73f1-4dc8-ba51-492e9497e47f,The Naming Of Things,30386
cefb324f-c416-4161-a2b9-6a139c88ca6c,Countenance,31145
e05f1e18-0f79-4876-9e3e-3213c5969268,A Minor Place,33671
8c645a2d-f6cb-485b-a16d-1b32e9b4d877,At Least It Was,21043
2132a6c2-4b6e-4894-b942-297324138f9e,Measuring Cups,4968
2c94daad-a2be-4659-82b0-1b2840b1861c,K-Hole,6762
6367a9a1-0c27-45c8-9c01-f5b95aeeea24,Color In Your Cheeks,14905
fbf8a328-f0bf-46e5-8d1e-7bbfc3ebf289,Bridge Over Troubled Water,37790
e01a4a1e-337e-4161-8968-5cf1bf321a13,Emily,33637
a40490cf-7e8d-444e-93f7-5b6507708031,From The Morning,24680
18f4ea2d-89d3-4100-bb10-85ac17d28c44,Crazy Babies,3725
30a8b3ac-ac9e-4e3b-b213-1c7270be7335,Wrathchild,7387
b5236f58-bdb2-4b02-b3bb-334f33cb6586,Hell On High Heels,27276
d1bbdbfa-8500-4b67-9905-dc470c0ee715,I Thank You,31534
703f6895-47a0-4160-869b-1eef123bdc43,The Great Beyond,16848
e2a5bf86-2d7d-4429-bc27-60e01b8ca3b6,Heartsong,34034
de73f389-69c3-4d3f-ab0b-30b1e4748e03,Bullet The Blue Sky,33393
cf34c057-17d0-4a0d-832a-cf3480538f46,Jellybelly,31173
88a78b59-21ce-483e-aec1-4e46f8a5c4a7,Climbing To The Moon,20465
c42de6bc-0288-409d-b210-c6db8414763b,Again,29582
a52e1026-4430-48e0-90e6-f7cc702df830,Honestly,24849
fabefa24-22ca-464d-8b6a-90e8fdc8fbf7,Santa Monica,37606
f742a49d-e6d2-4760-9bd4-77b32ccb54ea,Galapogos,37117
da53b5d5-6e11-4caa-8217-1fe7f8189ed4,Nothin' To Lose,32821
9e14b4d1-5d1c-4b01-90f8-3cd475444ae7,Amadas Estrellas,23777
f27a903c-f5cc-465f-91c4-5c67d8b3d6d6,Amazing,36384
1baa0a35-7d20-4d4f-aa0d-2c874c348d1f,I Don'T Wanna Grow Up,4129
3c4aada6-f4fe-4e2a-bfd9-e07307109aea,Beth,9174
5ea97a0c-fe2a-4916-8cfc-812321343356,Turbo Lover,14212
6a018414-c9dd-4bec-a567-013520c8b047,Music For A Found Harmonium,15915
f3793417-2571-4498-9e9d-5234822e3529,Adiemus,36545
c2222c85-71fa-46e8-bf08-7095b4e1b7e6,Eden,29266
df1b0af4-7711-4ed1-8f8e-83d93b4ce53b,Alegria,33483
006a60f0-9286-440b-9bb1-7197034483e4,Sweet Lullaby,55
ccaefde7-a204-4ca2-b5bb-87094f9dc1e0,The Way To Heaven,30823
c3ec7a87-1456-4329-adb8-a622a6bb6c6c,Skellig,29548
0a2abbf3-ed5a-4506-ad5f-bece93a00758,Princess Of The Night,1523
63b1346b-3f7a-4fa7-a494-1766cd25737c,Fool For Your Loving,14948
73bede8f-b70f-4249-8356-a64bf1855a8f,Benighted,17371
e9599a8d-268a-4755-ae74-255fcb5d6690,Before,35031
8a864c78-b557-4a64-aa4d-f10fc6e96185,Tall Cool One,20762
8e7e19fd-9ea7-41a1-90bd-fd82e77565b7,Somedays,21360
37b85efa-a585-45cf-ba32-ddea77e9482c,The Lung,8477
a563a7cf-11b1-4316-8c0d-a1c1315419de,Gimme Stitches,24884
a87bcd80-ef4b-463b-ba57-66dbfa98bff8,No Excuses,25356
aedcd31f-8d6a-4976-9805-64296d883911,Brook & Waxing,26312
d4bbdde3-ae67-4f1b-a5ba-adfdeb982fa1,Hazey Jane I,31982
db571671-ddb0-44f3-9e1d-221a6a884b07,These Days,32965
84ae66c2-cee4-4739-b71d-b8f96e84c9a0,Forever Young,19879
f087e2a1-e02e-43e1-b9f9-3ac9731a1517,I Close My Eyes,36091
0a87b1e1-c533-4605-83fe-d9ade1e7f579,Wish I Could,1586
9ce062b5-dcdb-4c84-931b-201e9d0806e7,Respect,23595
c382bfeb-7863-4f46-a93c-70c1dcddbafd,Bo Diddley,29482
1105f90a-7675-4f8b-9e9c-3ad442e4ceb8,Oceans And Streams,2511
e6b58920-0de8-49d7-bbc6-96b7907a2540,On The Road Again,34639
de213121-5dc0-4982-a354-5cbeb01d9245,Everybody Needs Somebody To Love,33355
004f1360-e34c-487f-a958-6aa1e83d54f8,Layne,45
020c42c9-f1e2-4d27-ac6d-d778e042d2b1,Sunburn,295
f2d5981f-4387-4b5c-a60d-75ed70faa7bf,My Sacrifice,36447
5b7e4716-b110-4e4e-b855-19d3e5bac363,Trouble,13752
b3f71ca7-39c0-4840-9b69-af7610173663,Feels Like Tonight,27070
f77a0dec-60cf-48e4-a49e-aa66dd55db5b,Cold,37155
0023c521-20bc-49c4-91db-9c6ff405b01e,Nothing'S Changed,23
74b8e963-e49d-4d23-9824-ea72aafe3682,Trampled Under Foot,17509
ce0bc975-4242-4a36-b286-74733e920b4b,Infinite Dreams,31019
769e0ca1-f2eb-48df-a302-899a2826a7e9,You Really Got Me,17786
4ab3a090-d3d1-4f73-858b-b62fb54e32c2,Till I Get My Way,11233
6a7b0d88-5627-4b45-affa-9cfd50b9ba87,At Last,15997
8612d5bd-06c6-44ee-a572-8e134aeb1c74,Cry Baby,20053
5e8e1cfd-c8a7-4a9e-ad35-27e72b41373d,I'M A Steady Rollin' Man,14198
51121be4-7dde-4905-b1bc-e7c4601bdd09,I'M In The Mood,12218
e6598981-c181-4a4a-8416-49837a55fb8e,Hail The Sunny Days,34587
d3c72cf8-e4d5-4d28-bb8f-1ca3b4182307,I'Ve Got A Woman,31837
4c468ccd-48c7-4f09-977d-aea3200f1c66,Sitting On Top Of The World,11475
fb3b757b-dfd5-4a41-80ee-47aae658673a,In Repair,37674
bc31e37b-f7a8-4447-92be-37ede6ae0584,I Put A Spell On You,28343
7911eb7c-212b-4018-aaeb-05391c5aa4db,Work Song,18166
ace5dc79-6dca-4b4f-96eb-f649ae9b3c66,Dinosaurs,26024
8abc2fbc-07a2-4eca-bf5a-ad8b18f29c5a,Tell It Like It Is,20796
5d259052-937b-48f1-a8cd-74fe8ef80427,Mack The Knife,13984
ddca057c-0e46-4b9f-a84b-6a0d37ab098e,Set You Free,33296
d702def4-2218-42d7-a823-853e19e6d261,My Baby Just Cares For Me,32336
73baa04c-d133-42f0-b512-016fb2652a64,Killing The Blues,17366
cb2b7c17-aa81-4f77-9142-c4cab965e250,Grown So Ugly,30578
8f899580-ab61-43fa-ba1c-35333427330d,After Dark,21538
ae85a804-716b-473f-8912-0d9fd74692eb,Devil Got My Woman,26265
a5ab8a05-2bf3-4b4d-bd10-0af25bbb896f,Restless Sinner,24938
5690b243-ba46-4045-91c2-70297e37f1f7,I Can'T Make You Love Me,12993
7adc2acb-0ad5-4fe9-bbbd-ca78e7a37a6c,When Love Comes To Town,18428
185ed865-8cd3-4039-8b5f-0429d364d8fe,Jockey Full Of Bourbon,3626
57946e61-c47d-46df-8227-8e2ff16d09db,Gravity,13146
7b445165-3b15-42ee-b406-7baac367a8e2,Love Sneakin' Up On You,18487
63b7315b-2c91-4bb3-8cfe-4c8e7d26f19e,(Sittin' On) The Dock Of The Bay,14953
3465460d-f9d4-4c4e-9da2-566478f58d02,These Foolish Things,7964
7ccf7776-aff6-454b-90af-0eda1c608795,Hard Row,18687
526374b3-36f0-4077-b355-5bef8a371c49,Hanging On Too Long,12425
093f7048-4827-4961-91c7-c0c931b3c967,I Just Want To Make Love To You,1373
bb2fd1a4-3320-4749-a5d5-a8656aac427b,Jesus Gonna Be Here,28197
e489ce53-9fe1-4c1c-a60c-1adb72a1194f,I Loves You Porgy,34328
f879fd9f-17af-4ea3-a67d-0aeaf5139ffd,Summertime,37302
127a0f34-930c-4f62-9485-9f072b5956d8,Singapore,2722
525dc658-e6cb-4923-80d9-a77e93ef4d33,"It Takes A Lot To Laugh, It Takes A Train To Cry",12421
3c17bb29-a951-48af-8b57-5ad96f74dced,Thinking About You,9140
04363875-dce1-4a91-b21b-39e1b323a24f,Bold As Love,627
b0357796-105f-46bf-b348-ffbe81f98e98,Baby Did A Bad Bad Thing,26532
75dd3966-ab91-4397-bf9d-edcdb053ab9b,It'S Just A Thought,17666
89bc8e67-0db2-433a-a3e3-207e2dc4ea33,Bag O' Miracles,20643
f18fbb0f-234a-4262-8f2e-eef5148f2f0f,Whitewater,36247
58047684-9d1a-4bab-a8b9-6a69a950e27c,The Desperate Man,13215
4ed6f66a-bfcb-4fe1-81a0-94da8a90c8c6,Maybe,11862
739c309c-3d29-4e57-ba7a-a7ab8cc82740,The Heart Of Life,17346
c0c02c89-bb04-4fc0-9675-38dfc713b685,Gloria,29049
5ff0d5c4-869f-4d99-9b30-c5c94ac41c38,Two,14415
5dc9742c-c68b-4534-b0f4-91b341ad09d3,H.,14081
97c2aad8-fc15-4113-b1c6-82e150f70a53,In My World,22814
93863df1-eb0f-489c-aa35-67fba6d33009,Send Me An Angel,22143
b7bcc392-5b56-46fc-9b30-8cfe08d7277c,Holy Smoke,27684
33e6a64d-6696-4a28-b1a9-4460e250a51c,Death To Everyone,7889
de49d127-0059-4cc0-839f-26de1c88b18d,Wayfaring Stranger,33376
1d08f17a-f08a-4318-af63-c7c2cac65da4,Fool To Think,4330
a4586938-ff95-471b-aeff-98ca0abf1ba4,Kingdom Come,24736
3f8b6ed6-e802-47b6-8376-f8140d68b17e,Swords In The Wind,9686
89f5049e-885d-446a-9f25-fb6c5752864a,It'S A Hard Life,20678
fa3be348-fa7c-418a-a8cf-f5feacb8defc,I Wanna Make It Wit Chu,37542
7d924ba5-b72a-4649-b091-167285787be0,800,18789
1623efac-f0ff-4c1c-8454-a46b3c1495f1,Open Your Eyes,3277
be7c89ab-68a6-4625-b14d-698158a9e6d1,Higher,28694
1d32d427-0cb2-40de-b343-58b02df642ff,Lips Of An Angel,4359
420574a1-a8f8-446f-9d46-c81e7183bcf6,Undone,10039
817fcfdd-2261-4c73-9382-67b1e4a61837,Collide,19414
10057f5d-191b-4102-bd7e-e089933ab185,Greece 2000,2352
83ac0933-8052-4c90-8d7c-9c216dcfa3af,Only U,19724
60c7bd18-4ca9-456b-8e3b-593324e9a1a0,Artillery,14528
943c2068-b8f8-4f5e-afb0-09c8a14ab86b,Crashed,22259
aa1f3140-3e6f-4962-9019-d919e4f26cbf,Baby,25599
ab1087f1-f4dc-478a-8775-a8018e9b52db,Ain'T No Reason,25739
9664e214-bd2f-4e84-9cb2-f44a03265bfa,In Trance,22607
23963706-b2ed-4503-9803-4348fd54dce8,Road To Nowhere,5320
f765a093-d8ed-4b2d-a35f-88dfd1cfbdcc,Everything Zen,37140
444b2d1e-fdf9-4db6-909d-e30d7c5e6f57,American Man,10353
338b1a5d-e43a-479b-ae20-3c46390fa6a2,Come Tenderness,7844
08e03eae-eb42-4939-b00b-11972d00efc9,Now We Are Free,1326
37bf5ccc-a5a4-4ef2-a0cd-dfd5729ad872,Hijo De La Luna,8481
f2288685-e1af-4cb7-ab60-896a4a137e0a,Nara,36331
714168fb-b7c7-48d5-8b1c-523cf26e215e,Bonny Portmore,16991
ac08f57b-b4de-47ba-89c3-74af79af8a00,Broken,25892
f529eb00-5823-4fd6-ae2c-3c377e2cecdb,Bright Side Of The Road,36800
63f76c3a-7a8b-4b2a-8753-e194230f802d,Heart Of Soul,14987
bc345a9b-6494-4cf5-852f-a4555bc1662d,Radio War,28345
1b4d35f8-e266-4db8-a476-1393e4a479e0,Desire,4074
2746eabf-0335-41a3-bc16-357564cc719e,Belief,5949
9be9dad8-1982-4839-a4dc-3a1e6f3765c2,God Smack,23454
0a770e7d-bcca-43b7-8573-0243e9a3eadd,Fold,1571
5873a41f-b7f2-49e0-b152-99e49363ecbf,Wave Goodbye,13301
74b0625e-bb3f-438c-8853-5add34982a8f,Atlantic City,17506
616cf1e6-cb9e-40a2-a59c-de0ead5c18ae,Rain When I Die,14628
a0e8226f-26c7-4fe6-a767-dead7229e23f,Perfect Blue Buildings,24214
253669b4-ef6c-4e6d-8803-bfc60698e78f,People Get Ready,5594
ec80d88d-dcd7-4279-a6d0-e24db85e6df9,Damaged,35489
f66f7f35-1d8c-46b2-93dc-0dcf511b331b,First Time,36985
bb196ae4-319d-456d-a596-266f4d3ee094,Cat On The Wall,28184
a703ead0-5012-47f2-9a37-310b53efadfd,Do You Believe,25137
468bc05d-bb49-4522-8b84-b0e07b7a7c50,Bad Day,10649
41ca9ff5-5d3e-46e1-8a29-1d8bbdd55925,Would,10004
d7d5eb38-bb10-4cd8-9542-f489e9f16e73,Lights In The Sky,32462
7512f3b8-2742-4171-9ca0-175586aad1ac,Evil Woman,17561
5c242f02-4d96-4ed9-94d8-3d1663b15974,These Are The Days Of Our Lives,13841
2e846a17-b411-4066-b3c1-a019f055bf41,Sussudio,7047
def155c1-b10c-4451-81ce-b53c436f0620,Russians,33460
013800bf-244e-4087-b49a-0275b289617c,Man In A Shed,168
1ab4e9dd-0c35-4bb1-a421-2bfdac83afcd,Pot Kettle Black,3973
85648e2a-7957-4b4f-aebe-fe8d62941e8b,Chelsea Hotel No. 2,19967
f5db396a-0fc4-4933-a470-f0db0295c8c6,Big Friday,36892
b25a3d0c-b874-4b2e-8568-212a48b203fd,Three Little Babes,26856
0775e4e8-3106-4748-a966-541af0d9fd6c,Knife,1115
00214031-b033-4fbf-af59-a3154e468dd2,Idiot Wind,21
bf2b7cd6-4303-430f-b16d-7246e483f430,Cursed Sleep,28816
87dfbd3e-5cc4-4d9d-b52d-e049ea3f4e4a,I Want You So Hard (Boy'S Bad News),20345
3f2b1028-64f3-40bb-b027-662b7728b3a4,Fires At Midnight,9615
d6909974-973f-4705-abdc-2d6a987be546,At The Chime Of A City Clock,32259
50300fc3-da23-4508-9533-6c387ab3b074,Suzanne,12077
03a02b36-7df2-44ff-a14c-49e787e08e3b,Junk Bond Trader,547
b47e5611-009b-4c2d-9f71-03b19e5208c4,Parasite,27158
5cb4b824-1281-4f1d-9e34-ed41332b9a12,An Angry Blade,13922
05212078-3692-40d3-afb3-9d1435f67d33,Abram,771
865a18af-1ba0-4944-824f-f960d0a9793e,Love Dump,20100
082bf41c-4c8a-46c1-9fbf-4bd52b553c5f,Play God,1227
19da5ff6-5f38-4da3-b368-de48fbd43424,The Razors Edge,3845
f48cea1d-c244-486b-958d-c452261ba84e,You'Re Crazy,36711
f67cb387-6ec7-4f50-bd1f-6224e6b03158,The Ides Of March,36999
62cf6fd4-145b-4fb4-8381-b4a7a57e8262,Rapid Fire,14816
2c922e86-9201-4cce-bd30-1b8ea4429fdc,The Unnamed Feeling,6760
c1a8b9a8-c386-4e60-86c7-1f7e9ace8d94,Killed By Death,29201
44004f32-d97e-4a81-924c-ba916e24491e,Eminence Front,10310
f35e5acf-3a18-4493-88aa-25c325f272af,Crying In The Rain,36530
66351fd4-9c75-4d03-838c-e4c8c8014ff6,Janie'S Got A Gun,15339
3e5beaf3-45ce-4aa6-9e25-d86e8376fbf8,Tattooed Millionaire,9493
b9e76d1d-dbaa-4fb1-be92-94a7fa3e62b2,Beautiful Girls,28005
312120c0-c51a-44ca-8594-eda874e11f3c,Death Alley Driver,7464
1c7e6396-4e90-48fb-888a-87953be84fed,Walk Away,4241
3933a24b-60bf-4b86-a5d3-92eb91f63560,Stone Cold Crazy,8698
2a4b6248-510a-40ca-aee0-6b6be2292fb6,Die With Your Boots On,6396
3f89b941-1743-4fcf-bd89-00623e661302,Radio Ga Ga,9685
f3c1fdcb-96de-4214-a45b-77a0cb59a03c,Dissident Aggressor,36588
18cbe0f1-8616-4645-a108-c149d1f805a3,Broken Wings,3703
ac94b6f1-a157-401d-8788-df8385cf1d65,Army Of Bono,25983
bb2c4fe6-9243-42b9-bfab-d7fc668012c7,A Stroke Of Luck,28195
35fb7458-c8f2-4d90-a85e-82e1c1f309a8,Mahgeeta,8201
